"Subject" "Activity" "time Body Accelerometer   Mean -Z" "time Body Accelerometer   StandardDeviation-X" "time Body Accelerometer   StandardDeviation-Z" "time Gravity Accelerometer   Mean -X" "time Gravity Accelerometer   Mean -Z" "time Gravity Accelerometer   StandardDeviation-X" "time Gravity Accelerometer   StandardDeviation-Z" "time Body Accelerometer  Jerk Mean -X" "time Body Accelerometer  Jerk Mean -Z" "time Body Accelerometer  Jerk StandardDeviation-X" "time Body Accelerometer  Jerk StandardDeviation-Z" "time Body Gyroscope  Mean -X" "time Body Gyroscope  Mean -Z" "time Body Gyroscope  StandardDeviation-X" "time Body Gyroscope  StandardDeviation-Z" "time Body Gyroscope Jerk Mean -X" "time Body Gyroscope Jerk Mean -Z" "time Body Gyroscope Jerk StandardDeviation-X" "time Body Gyroscope Jerk StandardDeviation-Z" "time Body Accelerometer  Mag Mean " "time Body Accelerometer  Mag StandardDeviation" "time Body Accelerometer  JerkMag Mean " "time Body Accelerometer  JerkMag StandardDeviation" "time Body Gyroscope JerkMag Mean " "time Body Gyroscope JerkMag StandardDeviation" "FreqDomainSignals Body Accelerometer   Mean -Y" "FreqDomainSignals Body Accelerometer   StandardDeviation-Y" "FreqDomainSignals Body Accelerometer   Mean Freq-Y" "FreqDomainSignals Body Accelerometer  Jerk Mean -X" "FreqDomainSignals Body Accelerometer  Jerk Mean -Z" "FreqDomainSignals Body Accelerometer  Jerk StandardDeviation-X" "FreqDomainSignals Body Accelerometer  Jerk StandardDeviation-Z" "FreqDomainSignals Body Accelerometer  Jerk Mean Freq-X" "FreqDomainSignals Body Accelerometer  Jerk Mean Freq-Z" "FreqDomainSignals Body Gyroscope  Mean -Y" "FreqDomainSignals Body Gyroscope  StandardDeviation-Y" "FreqDomainSignals Body Gyroscope  Mean Freq-Y" "FreqDomainSignals Body Accelerometer  Mag Mean " "FreqDomainSignals Body Accelerometer  Mag StandardDeviation" "FreqDomainSignals Body Accelerometer  Mag Mean Freq" "FreqDomainSignals  Body   Gyroscope Mag Mean " "FreqDomainSignals  Body   Gyroscope Mag StandardDeviation" "FreqDomainSignals  Body   Gyroscope Mag Mean Freq"
6 "WALKING" -0.110303165877193 -0.296538717368421 -0.504324207192982 0.958067455087719 0.0331888826842105 -0.977779896491228 -0.957205025789474 0.0699585876912281 -0.00738931200701754 -0.132784766936842 -0.575777466491228 -0.025509618645614 0.0838808799280702 -0.446020952631579 -0.383139334736842 -0.0878891090105263 -0.0539597284210526 -0.18260093354386 -0.166684422233333 -0.166840713631579 -0.266734167368421 -0.195117026052632 -0.0706029648421053 -0.321290483140351 -0.364708342315789 0.140781621991228 0.101699642168947 0.0220734188245614 -0.150942917824561 -0.541438616140351 -0.19269469414386 -0.608624354210526 -0.178295181261404 -0.104129449033509 -0.341378429473684 -0.332008706842105 0.0416267535368421 -0.201386607649123 -0.421683093508772 0.20009036395614 -0.329681123368421 -0.510648322631579 0.293109613491228
7 "WALKING" -0.110912234947368 -0.327243240701754 0.159631283261403 0.932566472280702 -0.160846924029807 -0.979851271403509 -0.952159770526316 0.0901462649192983 -0.0210398551649123 -0.346026226140351 -0.149488514397895 0.00228835208526316 0.0641104602035088 -0.503313517017544 -0.396013535263158 -0.123654199751333 -0.0495713093294737 -0.21166729682807 -0.458302971403509 -0.0978090439438596 -0.198554708385965 -0.192948900438596 -0.027557329277193 -0.300022779964912 -0.0953401161070176 -0.0641564202736842 -0.143721823263158 0.160434129035088 -0.383715797719298 -0.106490372892632 -0.365314790947368 -0.190751539207018 -0.284586506210526 -0.244831719878947 -0.151966687436842 -0.290859379017544 0.273141323315789 -0.151243649578947 -0.351706780526316 0.172997883545614 -0.192909765467895 -0.343894914947368 0.300315718087719
8 "WALKING" -0.107252090833333 -0.173605736002083 -0.1420885318125 0.913586347916667 -0.186267836962021 -0.974752050208333 -0.956640104791667 0.0703393490833333 -0.000673798876875 -0.2586886278125 -0.383200596479167 0.0235088228254167 0.0509657915395833 -0.1992097184375 -0.0754447842395833 -0.135886431360417 -0.0522683965333333 -0.2460827504375 -0.388446971666667 0.0516786278104167 -0.1804072826 -0.0668322430433333 -0.184571053979167 -0.339129269583333 -0.502957255416667 0.316982393333333 0.32484493125 0.00356163764166667 -0.311198711041667 -0.361563262083333 -0.271448185291667 -0.4044825094375 -0.345898115416667 -0.2474853992125 -0.259729692333333 -0.1908057215 -0.102881607560417 -0.09521728274375 -0.360818978541667 0.204080887916667 -0.301241848645833 -0.327459577895833 0.0890005737952083
9 "WALKING" -0.110820512307692 -0.238353562692308 -0.0579636469030769 0.951867079615385 -0.115856121080385 -0.980971973653846 -0.955523995576923 0.0704357270480769 0.00414762740192308 -0.206733787961538 -0.409764526153846 -0.0808360598653846 0.111629779896154 -0.476163506730769 -0.265683521346154 -0.0809204094461538 -0.0633406620592308 -0.526985309038462 -0.457881494038462 -0.0980840496143461 -0.37942877 -0.203733615519231 -0.317113487115385 -0.510253995769231 -0.599866472692308 -0.257677616153846 -0.223972558596154 0.0213195015442308 -0.314265401346154 -0.399541245192308 -0.170228340134423 -0.419104362884615 -0.378291493076923 -0.366570477826923 -0.436905860576923 -0.490990336346154 0.0164815831107692 -0.318801022711538 -0.513891953269231 0.161672988528846 -0.513797480384615 -0.562714528653846 0.127416241121154
10 "WALKING" -0.109057512132075 -0.178709734396226 -0.395645072075472 0.963092149811321 0.0549276242264151 -0.974435158113208 -0.957862728301887 0.0857943809283019 -0.0162953195396226 -0.0521991013207547 -0.511662905849057 0.0106894976215094 0.0986695731160377 -0.414205475283019 -0.174524868603774 -0.122709563462264 -0.0611262928849057 -0.366063723207547 -0.329079492641509 -0.127400912069811 -0.185602396067925 -0.132624992298283 0.037608338009434 -0.440363636603774 -0.501027916603774 0.0533911909886792 -0.129775706316981 0.243797496811321 -0.107941107467925 -0.464020508867925 -0.0791518267107547 -0.558512650188679 -0.260130638807547 0.0557990906603774 -0.345209034528302 -0.204392821584906 -0.122109929924528 -0.0930237422792453 -0.370471943962264 0.179599864783019 -0.412616909622642 -0.499759796981132 0.129100106828302
11 "WALKING" -0.106096304033898 -0.422842071864407 -0.530626311355932 0.946468451355932 0.134053215101695 -0.98110101440678 -0.960852684067797 0.0829709328491525 -0.013364827779661 -0.428516343559322 -0.720654731186441 -0.0426928995457627 0.0843744495507542 -0.596346930847458 -0.434178202542373 -0.0918204195491525 -0.0342677451 -0.541616397118644 -0.551079942542373 -0.288323472033898 -0.487735915084746 -0.402333202033898 -0.403141284745763 -0.63073270559322 -0.753671416101695 -0.0830478435976271 -0.0966068285372881 0.0128761033966102 -0.453265268813559 -0.69259387220339 -0.45394304 -0.747564612033898 -0.353419932627119 -0.0923919508661017 -0.593107398474576 -0.453663184067797 -0.297177112525424 -0.458514062542373 -0.584455992033898 0.0935818048854746 -0.610222628813559 -0.59974543779661 -0.0748370693566102
12 "WALKING" -0.10316110632 -0.128898533096 -0.4106060626 0.9668735148 -0.03608428788 -0.97911312 -0.9502762272 0.045764401482 0.005025870328 -0.01350661106 -0.512276838 -0.1045136708758 0.0999739123004 -0.5462634706 -0.35017028664 -0.06223893174 -0.0467338151926 -0.3908072382 -0.4806421996 -0.102204550448 -0.23697286882 -0.144064922688 -0.02028505044 -0.5174937754 -0.5488904506 -0.071302455092 -0.20851528006 0.149107488714 -0.08161979534 -0.4913861728 -0.03105929456 -0.5314863218 -0.2811065665 -0.18200755164 -0.4678863378 -0.4437983296 -0.025458442506 -0.153116002784 -0.4088962994 0.25226775306 -0.442503784 -0.4948022154 0.14607536673
13 "WALKING" -0.111431456192982 -0.346980394210526 -0.220503537026316 0.910855709298246 -0.131299718666667 -0.97254492245614 -0.948637587719298 0.0809590227198246 0.00597249011754386 -0.220910068015789 -0.374633172105263 -0.0174207634701754 0.0784205641252632 -0.376059914210526 -0.363369948070175 -0.0966598593263158 -0.0636693233473684 -0.216812065298246 -0.341765824491228 -0.135643867842105 -0.292546377017544 -0.133205034736842 -0.131788528797719 -0.303508210175439 -0.322118379807018 0.0955150666694737 0.0921968931052632 0.0194304158877193 -0.290460801694737 -0.342263716894737 -0.219716159766667 -0.406173351578947 -0.190905932631579 -0.204509715375614 -0.256213554508772 -0.318618506122807 0.0741273597017544 -0.23460086645614 -0.438388953157895 0.253532325631579 -0.267472373877193 -0.379951835438597 0.302576933403509
14 "WALKING" -0.106756369135593 -0.402639098135593 0.0518841040022034 0.802973961525424 -0.422495268474576 -0.974816884237288 -0.947516969830508 0.0720877913452542 0.0199723036949153 -0.454497019661017 -0.472791088644068 -0.00347655062271186 0.0513222717627119 -0.60038822220339 -0.12609080020339 -0.110656054802153 -0.0388825919508475 -0.571759911525424 -0.497187687966102 -0.144404671779661 -0.36380562779661 -0.377293155084746 -0.439746918474576 -0.519895046779661 -0.606103313898305 -0.174601844847458 -0.0542709972186441 -0.143666881322034 -0.472360616779661 -0.415899179152542 -0.484797709830508 -0.528889535084746 -0.255900962474576 -0.323114421728814 -0.215894949525424 0.0832950551222034 -0.420295651864407 -0.373516771016949 -0.457490009491525 -0.0368327907423729 -0.311386449661017 -0.265504551525424 -0.0398346768694915
15 "WALKING" -0.107621819518519 -0.327961801111111 -0.518932634814815 0.951524391481481 0.0757356734814815 -0.978397287962963 -0.95805876537037 0.0897770721666667 0.000658706162574074 -0.373217585 -0.686268420555556 -0.0554883847662963 0.0842484921022222 -0.329624620185185 -0.48653265537037 -0.0776692754648148 -0.0510976492333333 -0.283767987222222 -0.591668608148148 -0.186514650759259 -0.323878324074074 -0.320129322962963 -0.310071425166667 -0.543979500555556 -0.63778595537037 0.111321097159074 0.0805646237194445 0.0291755441388148 -0.39082198537037 -0.648905254074074 -0.411500068148148 -0.723051140740741 -0.292088318740741 -0.186832027011111 -0.535422096111111 -0.365361208555556 -0.339593023611111 -0.275156242062037 -0.458344792407407 0.0782256056231481 -0.489166383703704 -0.481750218518519 -0.04588148655205
16 "WALKING" -0.108804049803922 -0.404692523921569 -0.159799790235294 0.925981326078431 -0.217351194313725 -0.982469595490196 -0.961387254313726 0.0770223771764706 0.00360803282352941 -0.396223738431373 -0.44025821745098 -0.0151721912792157 0.0818650735686274 -0.654171847058823 -0.365489530588235 -0.110917348282353 -0.0532986670705882 -0.675889722745098 -0.571264779411765 -0.258766694117647 -0.47180926745098 -0.363144483529412 -0.403386563921569 -0.671541834117647 -0.722808438431373 -0.321500667843137 -0.354370678627451 -0.0270392028607843 -0.44140618254902 -0.422332394117647 -0.402884115098039 -0.45663628254902 -0.330912145882353 -0.453928997882353 -0.619731930392157 -0.61194087745098 -0.0870475841176471 -0.410463241960784 -0.592150985098039 0.175600477686275 -0.669228540784314 -0.721137001568627 0.179727428509804
17 "WALKING" -0.109792122032787 -0.31950017295082 -0.265824489180328 0.92811236852459 -0.190265949622951 -0.980983351639344 -0.956903248196721 0.0773188580032787 0.0243753334442623 -0.355492635409836 -0.534303311639344 -0.00922265519180328 0.0757132656704918 -0.47981351295082 -0.386044435409836 -0.109959237927869 -0.0513807166754098 -0.431296148196721 -0.524422887377049 -0.151151487704918 -0.461837866885246 -0.301093269180328 -0.275672786229508 -0.517167440655738 -0.53970849147541 -0.0650267622126229 -0.0556137930852459 0.00857138068540984 -0.423446094590164 -0.523427055737705 -0.343866129016393 -0.543872996229508 -0.43680842295082 -0.446731876721311 -0.490166286557377 -0.439238787704918 -0.0761681172065574 -0.429380043442623 -0.565162507704918 0.174349227754098 -0.518618058688525 -0.615320077704918 0.351564688770492
18 "WALKING" -0.104218315464286 -0.37600552125 -0.428348061071429 0.92386524875 -0.0609313415892857 -0.983010882678571 -0.97248384875 0.0767524278392857 0.010685091 -0.368056913928571 -0.633325860714286 -0.0399399716026786 0.0944718394625 -0.7044397775 -0.511417204821429 -0.0966435295642857 -0.0502631568175 -0.578133968392857 -0.663259579285714 -0.287908078035714 -0.460346465357143 -0.379269262142857 -0.42541866125 -0.636485896964286 -0.726591779107143 -0.24360627125 -0.267273644642857 0.0639302961089286 -0.414797154464286 -0.601147246785714 -0.375992795357143 -0.664327149285714 -0.34877438 -0.206330044373214 -0.570898150714286 -0.460890661785714 -0.281459547160179 -0.424386734107143 -0.565563056964286 0.131646853132143 -0.620331394285714 -0.668908146607143 0.17563858115
19 "WALKING" -0.122736673192308 -0.0489049407963462 -0.13947794235 0.935222559230769 -0.0898428797307692 -0.9698614625 -0.929187930961539 0.0822246284461538 -0.0327528722288462 0.110306729315577 -0.179390497475 -0.0274970979894231 0.0798106981923077 -0.0264357957923077 -0.104202986482692 -0.0832353261384615 -0.0603091962115385 0.0801186523134615 -0.213494065344231 0.0648173438653846 -0.0993927171359615 0.109450990201923 0.0356558788076923 -0.164699977592308 -0.271487480103846 0.169258575663077 0.112615077990385 0.05707673046 0.0336380997853846 -0.129367902596154 0.0908366492173077 -0.227829841936346 -0.214787048403846 -0.0054044236 -0.0973549846596154 -0.133010285461538 -0.0765832364115385 0.0322272296217308 -0.324793406057692 0.307394950576923 -0.0952460452365385 -0.141598402309615 0.174359231311538
20 "WALKING" -0.113539477098039 -0.208342792019608 -0.228734217372549 0.899965205686274 -0.035130214 -0.970327266470588 -0.953850439607843 0.0841234323137255 0.00634457223529412 -0.090645041854902 -0.387664584313725 -0.0234104225980392 0.0851359929294118 -0.23294061427451 -0.165748467372549 -0.0679992365372549 -0.0549273707529412 -0.253227445431373 -0.22704432732549 0.039402280578902 -0.156930391921569 -0.0429359302764706 0.0210765716843137 -0.194893253196078 -0.149864146847059 0.403465950921569 0.438436341294118 -0.00368602589490196 -0.138717234372549 -0.34599447627451 -0.122237205541176 -0.427690451960784 -0.257051149084314 -0.152723042398039 0.0310145965868627 0.107704805445098 0.00139730354666667 -0.00353341793921569 -0.389934004313725 0.291882701372549 -0.0520065599062745 -0.196210236058824 0.206699112843137
21 "WALKING" -0.104319332403846 -0.297814843538462 -0.16868872575 0.862524800961538 -0.220947960192308 -0.969576355384615 -0.974939388076923 0.0782251820211538 -0.0101813421307692 -0.114888873837692 -0.425142604807692 -0.0459323393842308 0.0983715930038462 -0.432232883846154 -0.311875599423077 -0.0868767709153846 -0.0621192104076923 -0.238908311384615 -0.494927657115385 -0.123455661519231 -0.299709752173077 -0.148138991523077 -0.0838487968942308 -0.426930725 -0.450369988846154 0.0338465813711538 -0.00256294245192308 0.0431149928317308 -0.200442011365385 -0.405700157884615 -0.107412802661538 -0.443563412692308 -0.195103003780769 -0.296175012211538 -0.371744086730769 -0.419400879423077 -0.0170361394057692 -0.251266388923077 -0.438149791153846 0.232789920596154 -0.409516081153846 -0.512249343076923 0.385567790384615
22 "WALKING" -0.107112510934783 -0.00865921919565217 -0.213351968804348 0.936096410434783 0.0233780056086957 -0.969643448043478 -0.955147847391304 0.0627777634002174 0.00443691445434783 0.0358787094391304 -0.313155902608696 0.0007771571 0.0775266594847826 -0.318537865869565 -0.151439515130435 -0.132977562363043 -0.0569812455608696 -0.226656401521739 -0.234278150891304 0.0722419121669565 -0.161591787478261 0.02291996735 0.111532924945652 -0.461999528913043 -0.503106312391304 0.145367520371739 0.00386841059347826 0.309767108065217 -0.0367047077608696 -0.281973435652174 0.0180047785304348 -0.343195610652174 -0.102095050734783 -0.00391608825652174 -0.501176901956522 -0.481624411086957 -0.11413463273913 -0.0241584964891304 -0.381399308043478 0.368620829130435 -0.438378722826087 -0.464019127391304 0.210282322456522
23 "WALKING" -0.113382994084746 -0.313521773389831 0.164220685383051 0.939809688644068 -0.160763360338983 -0.977230903898305 -0.932981341864407 0.0987319085964407 -0.00190810641525424 -0.229328122305085 -0.0293115056033898 -0.0631156870355932 0.10770045065339 -0.494322648644068 -0.209634887972881 -0.0578128239067797 -0.0903002524369492 -0.363969434576271 -0.374456768135593 -0.0988770198220339 -0.209989354570847 -0.0670819655881356 -0.0268194363050847 0.0115305410508475 0.250173204117966 -0.0724367317966102 -0.202524061966102 0.107804588864407 -0.290410454881356 -0.0572021324745763 -0.235172990305085 -0.00623647528983051 -0.269875748525424 -0.366737656932203 0.195569461920339 0.286581518449153 0.166489215586441 -0.0942606311677966 -0.407577515762712 0.281811709254237 0.185078207383051 -0.061476584759322 0.409521611525424
24 "WALKING" -0.110595952913793 -0.47076236637931 -0.288840016206897 0.95970108137931 -0.140910029827586 -0.983132400344828 -0.962822966551724 0.0731938975362069 -0.0116401387758621 -0.485863255344828 -0.491189466034483 -0.0545126870724138 0.0972006320344828 -0.580597373275862 -0.396154003275862 -0.0625311679982759 -0.0739835516362069 -0.490773455517241 -0.557968202931034 -0.299983613965517 -0.48106401862069 -0.399722201034483 -0.409824562586207 -0.507824745862069 -0.556022765862069 -0.203193741396552 -0.182766476862069 -0.067892712362069 -0.509628168793103 -0.469920224310345 -0.507640734482759 -0.511115619482759 -0.253177488803448 -0.400928133965517 -0.479841432931034 -0.495896271896552 0.0479956663948276 -0.434618912068966 -0.590265845517241 0.153588267505862 -0.534509163793103 -0.668032801896552 0.351492001672414
25 "WALKING" -0.108737636297297 -0.596007443513514 -0.437133403243243 0.937483114459459 0.188416273486486 -0.979499263243243 -0.944995731216216 0.0721720712281081 -0.00335098680675676 -0.607620931621622 -0.675601403648649 -0.0156305378067568 0.0867868736891892 -0.401158753783784 -0.562775245405405 -0.102377269321622 -0.0512696224225676 -0.507957094054054 -0.659576163108108 -0.40528943 -0.565601466081081 -0.538291424594595 -0.542870062567568 -0.678466069054054 -0.757032544864865 -0.251880271094595 -0.170313804039189 -0.163298427206757 -0.625595376891892 -0.659286392837838 -0.624145724594595 -0.690413386081081 -0.223500510481081 -0.463291946486486 -0.678750350135135 -0.567201282027027 -0.327099559036351 -0.566060023108108 -0.632927475540541 0.0526493104482432 -0.562733252702703 -0.529262243378378 -0.151513801493243
26 "WALKING" -0.108927011474576 -0.340185527559322 -0.333486502542373 0.960647754576271 0.108738699508475 -0.980055651016949 -0.966231561694915 0.0652303740728813 -0.00618305784355932 -0.328452881355932 -0.397483516101695 -0.00334085938813559 0.0851069247830508 -0.492885711355932 -0.354549059491525 -0.099411456038983 -0.0492240545355932 -0.417438636101695 -0.485543001525424 -0.223399171830508 -0.421848313898305 -0.290758024915254 -0.279350754237288 -0.51239882559322 -0.603468672372881 -0.146702156576271 -0.185725832305085 -0.053962302640678 -0.36422676440678 -0.398673189830508 -0.351065957627119 -0.396530418305085 -0.254935528889831 -0.245889004932203 -0.56182776559322 -0.587939604576271 0.132622788732203 -0.379836742711864 -0.537183967118644 0.174398099661017 -0.551927613050847 -0.60946621661017 0.220811667864407
27 "WALKING" -0.112822289263158 -0.348475560526316 -0.297318273508772 0.944759287368421 -0.126210937305263 -0.979866136842105 -0.956593490526316 0.0684331971807018 -0.020752327245614 -0.316184021578947 -0.401188539824561 -0.08558835714 0.118267750196491 -0.606860248596491 -0.250120409298246 -0.0786163508824035 -0.0650247552701754 -0.523256879298246 -0.426346962631579 -0.238853875263158 -0.407355787017544 -0.230500549298246 -0.266138940350877 -0.562587199473684 -0.618718628596491 -0.13678354122807 -0.267741550175439 0.154280392119298 -0.345482736842105 -0.382617091578947 -0.346610413333333 -0.417957993859649 -0.268722350470175 -0.199017301947368 -0.534724231403509 -0.530943838421053 0.00198569075263158 -0.327229405789474 -0.550392604912281 0.243535983807018 -0.519451704035088 -0.546888146491228 0.148717231122807
28 "WALKING" -0.103714705396296 -0.293003522222222 -0.300928395925926 0.942930275555556 -0.125912861222222 -0.976693902592593 -0.944225031851852 0.0931122231851852 -0.00762915201666667 -0.335700184259259 -0.537470471666667 -0.105896207861111 0.116065910925926 -0.503798624074074 -0.242601384618519 -0.092974671262963 -0.0593552479814815 -0.399417082777778 -0.440927899259259 -0.1806660203 -0.39269402 -0.299223359444444 -0.390449724259259 -0.546248758518519 -0.579861194259259 -0.127912276044444 -0.168789019540741 -0.05612513965 -0.36260198037037 -0.498754491111111 -0.367116416481481 -0.574579748518519 -0.353217731666667 -0.301043747996296 -0.50468173962963 -0.497470739444444 -0.150925257205556 -0.352156841666667 -0.511573670555556 0.107450069401852 -0.514602424814815 -0.516811574074074 -0.00198466764814815
29 "WALKING" -0.106632427301887 -0.174337940226415 -0.242828038264151 0.96237438509434 0.0955792142264151 -0.978253538867925 -0.945981437169811 0.0853743348528302 0.00941547304716981 -0.22143354279434 -0.461758009811321 -0.00795668167188679 0.0856852236188679 -0.598868670943396 -0.430232441132075 -0.10688830318283 -0.0392368986679245 -0.395909621509434 -0.504130088679245 -0.0955213393716981 -0.262695063584906 -0.240231677415094 -0.133036273622642 -0.506242118113208 -0.612222937169811 -0.0349642325433962 -0.182068539584906 0.232676315733962 -0.210469887150943 -0.394877826981132 -0.307336669773585 -0.529034897169811 -0.201300454630189 0.00648587851509434 -0.362232316226415 -0.0941359695075472 -0.362824434528302 -0.235683305566038 -0.393257505471698 0.0998266557713208 -0.416817853396226 -0.429156830566038 0.0351798881018868
30 "WALKING" -0.0986247068969231 -0.346394275230769 -0.120476783907692 0.965217551076923 -0.00392556384476923 -0.979752466923077 -0.943958420615385 0.0688689970184615 -0.00739534236 -0.374400941384615 -0.521351855076923 -0.0459505355861538 0.0839568239261538 -0.387920593846154 -0.182569652430769 -0.0873839917276923 -0.0446007229941538 -0.460345386153846 -0.476208796153846 -0.195140032969231 -0.359873411538462 -0.352111713846154 -0.353751020923077 -0.472068729846154 -0.546977272307692 -0.193856663907692 -0.215634315369231 0.0306217232524615 -0.389595631107692 -0.467030710153846 -0.415135398 -0.575410267076923 -0.268877781692308 -0.201229692864615 -0.175900924040154 0.0955456046230769 -0.380731546523077 -0.342363772923077 -0.469852794923077 0.0483161700923077 -0.358344356 -0.331541740923077 -0.06888716012
1 "WALKING_DOWNSTAIRS" -0.107566190908163 0.0300353383483878 -0.230434213204082 0.931874418979592 -0.0621199585938775 -0.950559811632653 -0.895939695102041 0.0541553164897959 -0.0109719730183673 -0.012283860544898 -0.345735032326531 -0.0350781902989796 0.0900850142030612 -0.458030542938775 -0.124702454242857 -0.0739592036271429 -0.0270461061061224 -0.487027342244898 -0.268761480242857 0.0271882914106122 0.0198843506265306 -0.0894474807979592 -0.0257877197081633 -0.295463843346939 -0.306510645530612 0.00154990783591837 -0.112963739953061 0.0632200839346939 -0.0276638676122449 -0.288334735714286 -0.0863278966402041 -0.401721464285714 -0.253164344918367 0.00937223889183673 -0.0557022524693878 -0.181414728657143 0.0825511487183673 0.0965845343040816 -0.186530301073469 0.119187142767959 -0.185720285744898 -0.398350390122449 0.349613895469388
2 "WALKING_DOWNSTAIRS" -0.116812942382979 0.0463666814446808 -0.10283790806383 0.861831345531915 -0.0438890162723404 -0.940361759574468 -0.931438313191489 0.110040615569574 -0.0209351677765957 0.147249143238298 -0.340122023191489 -0.11594735287234 0.097173808906383 -0.320789230008511 -0.279418388042553 -0.0581038498510638 -0.0710229816893617 -0.243940592553192 -0.218266318606383 0.0899511204978723 0.215586334889362 0.00565516335106383 0.22961718512766 -0.410872671489362 -0.343187875404255 0.278345041765957 0.171973972957447 0.0119309606468085 0.138120681087234 -0.271498721106383 0.0499590624829787 -0.408227423191489 -0.143898149531915 -0.234703932446809 -0.361913824 -0.458732747446809 0.0770894557234043 0.293424826591489 -0.0214787881723404 0.0938321297617021 -0.320838543553191 -0.372576755361702 0.103971241706383
3 "WALKING_DOWNSTAIRS" -0.116139842908163 -0.0574100475102041 -0.362240245489796 0.939057787755102 -0.102352758040816 -0.950061129591837 -0.899943947755102 0.0725689294489796 -0.00202727978142857 -0.0858010042244898 -0.571735243061224 -0.13157327645102 0.123826738353061 -0.261653414014286 -0.44230776755102 -0.0778701650285714 -0.0416193131122449 -0.285683162346939 -0.374605412306122 -0.0628126118283674 -0.0411340078469388 -0.205239246653061 -0.0926324494530612 -0.508567577142857 -0.583919211020408 -0.00770048300204082 -0.109722354322449 0.0529065241102041 -0.0906707125102041 -0.529059450612245 -0.165442898685714 -0.613525074285714 -0.229599432510204 -0.274421716 -0.542694164081633 -0.553094540204082 -0.109972458132653 0.0289413195612245 -0.233849422120408 0.0439616686306122 -0.332376629371429 -0.322440827020408 -0.0516699550093633
4 "WALKING_DOWNSTAIRS" -0.1067775246 0.0111935496222222 -0.479185977111111 0.947731858666667 0.148714808888889 -0.955258881333333 -0.937753794444444 0.0971862748866667 -0.00729137766444444 -0.145759708684667 -0.626646986888889 -0.102838822533333 0.05926394948 -0.370244695288889 -0.498480800444444 -0.0921282734666667 -0.0492836435688889 -0.395995494444444 -0.325780073711111 -0.0491616726733333 -0.0819559041111111 -0.228851413747333 -0.216858921977778 -0.592843014888889 -0.637079543555556 -0.129606639466667 -0.32253131772 0.213581745013333 -0.16163290774 -0.583917371333333 -0.208250062317778 -0.668867334444444 -0.179115175957778 -0.169702261222222 -0.717545840444444 -0.691518367333333 -0.185485631124444 -0.01907433524 -0.263644030288889 0.101078170917778 -0.429213369555556 -0.457674088 0.0600292045888889
5 "WALKING_DOWNSTAIRS" -0.100319930659574 0.275046110468085 -0.325891435319149 0.956649352553192 0.0216777910246191 -0.950490938510638 -0.927192732978723 0.109650600459574 0.0213397664446809 0.0322415501638298 -0.52265163787234 -0.068294569906383 0.0806559989574468 -0.46064684487234 -0.227869042382979 -0.110149008255319 -0.0399656935617021 -0.411302217446809 -0.0344217467042553 0.211138853638298 0.205422375957447 -0.0637528559361702 -0.0292570509829787 -0.39719562106383 -0.450303212340426 0.0792280694042553 0.0268269875085106 0.0363662394234043 -0.0368012151170213 -0.491979946170213 0.011055933212766 -0.551178075319149 -0.350911621829787 -0.303523360659574 -0.382483075106383 -0.431552775319149 -0.00764242092148936 0.155742168808511 0.0428533623276596 -0.0137055065085106 -0.349338414731915 -0.484141274255319 0.204633757510638
6 "WALKING_DOWNSTAIRS" -0.107209356208333 0.383681639791667 -0.320204232520417 0.928531455208333 -0.00307981704708333 -0.9544062675 -0.934378766458333 0.103681343708333 -0.00932470617291667 0.165271070858333 -0.336817322270833 -0.0960837437708333 0.0870012595210417 -0.19830385328125 -0.0940797929729167 -0.0256452232354167 -0.0372228650416667 0.0393387960854167 0.193206498960417 0.333754731458333 0.373611914166667 0.10384507225 0.209502174375 -0.0829366854166667 -0.111228416159583 0.339771173822917 0.283247837625 0.021911178210625 0.136554991314583 -0.283086205125 0.0886515099394167 -0.389057047125 -0.315757694854167 -0.0348254245729167 -0.130327465789583 -0.235470976166667 0.15112587523125 0.395958034583333 0.1446227570625 0.106479482332292 -0.0143735434 -0.242353857320833 0.230693028479167
7 "WALKING_DOWNSTAIRS" -0.096938308587234 0.0660815600978723 -0.0636402447755319 0.930623632765957 -0.154935538544681 -0.964875962978723 -0.92875646893617 0.0968926184638298 -0.0160390392510638 0.0285033927287234 -0.347107758021277 -0.105409612961702 0.116894769042766 -0.407744096 -0.401051415531915 -0.0597273512680851 -0.0789469342553192 -0.510731018297872 -0.425200371553192 0.0198795285851064 0.214544028088723 -0.170319619372979 0.0901836280510638 -0.399229959148936 -0.29477867693617 -0.145302311446808 -0.190187141297872 -0.0314736615829787 -0.0305226686191489 -0.296494902765957 -0.00426289144680851 -0.397774503468085 -0.333627288978723 -0.382024151510638 -0.21444307293617 -0.351717743191489 0.20056627145234 0.218911066191489 0.0214440976893617 0.00380298110638298 -0.255045057404255 -0.396909651702128 0.235200926489362
